precio,demanda,porcentaje,eolica,hidraulica,solar
49.1,24130,54.3455759486392,5396.833333333333,507.0,37.16666666666666
46.47,23291,55.02569517775432,5309.0,237.66666666666663,37.0
45.57,22966,54.78581809286732,5066.666666666667,136.66666666666666,36.333333333333336
45.01,22940,54.74470986313823,4953.333333333333,209.0,35.0
46.43,23308,52.95310754165095,4644.0,275.8333333333333,35.0
55.51,25348,50.69379224592918,4581.0,714.3333333333334,35.0
57.74,28758,50.84168857811552,4884.5,2283.0,42.833333333333336
62.46,30165,49.56056677917461,4740.5,2926.5,72.5
62.39,30935,50.7617345418954,4624.833333333333,3169.1666666666665,653.6666666666666
61.76,31349,53.18213728140488,4589.833333333333,3208.0,1473.1666666666667
60.9,31675,54.57766909814324,4249.166666666667,2629.5,2083.1666666666665
62.16,32149,55.07454725559422,3756.8333333333335,2886.6666666666665,2510.333333333333
62.88,32163,53.66550897717118,3222.333333333333,2759.1666666666665,2756.1666666666665
61.72,31144,52.79297926499721,3060.0,2140.333333333333,2783.1666666666665
60.01,30675,51.74116881523716,2914.1666666666665,1774.5,2622.0
60.2,30638,51.23326474439486,2957.1666666666665,1894.6666666666667,2233.333333333333
60.86,30719,51.111643507426926,3146.6666666666665,2388.1666666666665,1698.0
61.39,30406,49.89883988721724,3026.6666666666665,3071.333333333333,890.5
65.86,30788,51.21791038400752,3218.1666666666665,4528.333333333333,163.0
67.18,33393,49.30288043343192,3352.6666666666665,5390.666666666667,60.0
66.78,32462,47.68905127882071,3319.6666666666665,4871.666666666667,39.66666666666666
62.46,29255,47.97775954179297,3299.833333333333,3490.5,35.166666666666664
61.09,26661,47.997874497636296,3332.333333333333,2271.833333333333,35.0
57.27,25276,49.03893543617546,3065.833333333333,2385.833333333333,35.0
56.16,23980,48.94672997156497,3117.0,1908.0,35.0
53.74,23207,48.20970748349674,3189.5,1264.6666666666667,35.0
52.5,22883,46.42004038191711,2923.5,895.0,35.0
52.52,22889,47.406303773030594,2772.333333333333,1038.6666666666667,35.0
53.93,23229,47.20066362971711,2728.6666666666665,978.6666666666666,35.0
58.03,25267,46.71000527983104,2637.1666666666665,1675.5,35.0
61.72,28744,49.36981354814069,2982.0,3746.0,43.333333333333336
65.6,30294,48.56999278987961,3110.6666666666665,4183.833333333333,70.33333333333333
66.38,30975,49.27758844141506,3031.0,4371.5,547.0
65.95,31387,50.69148115778109,2693.1666666666665,4793.333333333333,1350.8333333333333
64.47,31611,51.13165761274369,2539.0,4370.5,1952.1666666666667
63.11,32121,51.40440198152994,2590.833333333333,3888.0,2284.333333333333
62.82,32155,51.258672149302505,2619.0,3123.6666666666665,2594.833333333333
61.75,31128,51.13217698752274,2827.1666666666665,2099.5,2742.5
60.04,30864,52.05721708374415,3096.5,1697.6666666666667,2754.5
59.74,30840,53.07858275494554,3419.833333333333,1879.3333333333333,2510.5
57.19,31004,52.057033875215694,3519.5,1446.0,2042.6666666666667
61.36,30699,49.9676464660394,3429.0,1977.0,1225.0
65.61,31213,48.24707233547129,2853.1666666666665,3845.3333333333335,261.6666666666667
67.93,33362,47.17166551347232,2634.0,5059.833333333333,71.66666666666667
63.44,32428,46.04868732158451,2507.5,4661.666666666667,51.333333333333336
61.08,29279,45.57533510864457,2246.333333333333,3553.0,47.0
60.12,26771,42.85898261429492,2003.6666666666667,1947.8333333333333,47.0
58.31,25476,43.28943948164257,1701.1666666666667,2069.333333333333,46.833333333333336
57.49,24085,41.99017734973526,1377.0,1682.1666666666667,46.5
56.62,23176,40.27287697012468,1117.6666666666667,1066.1666666666667,46.16666666666666
55.92,22815,39.6164643157664,1070.8333333333333,754.0,45.66666666666666
55.8,22695,39.06462658128107,936.6666666666666,638.0,45.66666666666666
56.68,22980,39.93833648658118,983.6666666666666,1006.5,45.66666666666666
58.67,24889,42.56958427482794,1115.8333333333333,2334.833333333333,45.66666666666666
63.37,28364,44.229004940014114,1150.5,3863.8333333333335,54.333333333333336
67.15,29712,45.90770594426902,1226.1666666666667,5009.5,106.0
68.21,30398,46.979085772433926,1062.5,5215.833333333333,868.3333333333334
68.54,31115,48.38928890087772,699.3333333333334,5052.333333333333,1879.1666666666667
67.1,31408,49.496392671854736,551.1666666666666,4537.5,2500.5
65.64,31672,50.07033199727747,620.3333333333334,4299.333333333333,2814.0
66.08,31747,50.30997501093586,826.6666666666666,3962.1666666666665,2963.833333333333
63.79,30656,49.33745810775973,1088.3333333333333,2861.6666666666665,2997.333333333333
62.16,29829,48.9503706124859,1329.8333333333333,2296.1666666666665,2790.1666666666665
61.68,29633,48.241355975553226,1488.8333333333333,2316.333333333333,2393.0
62.1,29632,47.62121204019101,1590.1666666666667,2436.1666666666665,1881.6666666666667
61.99,29566,46.74592804099652,1603.1666666666667,2972.833333333333,1030.0
68.8,29991,46.167052325147424,1704.1666666666667,4213.666666666667,209.3333333333333
70.64,32017,46.94546487792008,1853.6666666666667,5614.666666666667,74.0
67.54,31097,46.75805467637903,1796.8333333333333,5312.666666666667,52.16666666666666
63.8,28384,45.4040195278898,1796.0,4005.1666666666665,47.66666666666666
57.25,26215,43.749726126013336,1825.0,2281.333333333333,39.5
58.8,25001,44.27127659574468,1877.6666666666667,1719.6666666666667,37.0
56.23,23796,43.40348842894963,1863.1666666666667,1002.5,37.0
53.58,22815,44.23440591178866,1953.8333333333333,732.0,38.0
50.36,22241,44.44536336706615,2013.5,492.6666666666667,38.0
49.98,21944,42.93712872413872,2031.1666666666667,264.1666666666667,38.0
49.72,21749,42.34711072982413,2098.333333333333,169.33333333333334,32.666666666666664
50.13,22278,42.55522666847429,2311.6666666666665,206.16666666666663,30.0
54.86,23673,43.2482655206308,2510.1666666666665,628.1666666666666,38.5
57.67,24533,42.92432279168194,2752.5,605.3333333333334,101.0
59.56,26161,47.03747478770282,2591.833333333333,1813.8333333333333,905.1666666666666
60.22,27400,49.454020723566536,2202.5,2292.5,1917.8333333333333
60.53,27791,51.54521562537331,2099.0,1693.1666666666667,2522.333333333333
60.47,27965,53.40191418712156,2048.833333333333,1719.0,2839.0
59.49,28132,52.60406514150024,2006.6666666666667,1337.5,2993.833333333333
59.46,27440,52.48545020906791,2166.6666666666665,831.6666666666666,2975.1666666666665
52.07,26556,53.819675983259344,2603.5,516.5,2759.6666666666665
50.46,25843,54.38112286411717,3165.6666666666665,382.1666666666667,2336.833333333333
50.49,25697,54.12976150553331,3712.5,67.33333333333333,1789.1666666666667
53.8,25776,53.3398054431318,4172.166666666667,309.1666666666667,1034.8333333333333
61.74,26615,52.55662037447304,4479.5,1529.3333333333333,229.16666666666663
63.43,28815,54.01768819176375,4987.333333333333,3072.6666666666665,93.0
61.54,28529,51.502958442851686,5399.833333333333,2111.1666666666665,72.16666666666667
59.49,26563,52.22983606151101,5540.0,1262.3333333333333,68.0
55.05,24687,54.39186536498547,5618.833333333333,1090.3333333333333,68.5
50.64,23366,56.07322281267924,5598.5,807.3333333333334,69.83333333333333
49.73,22029,58.65645125471907,5528.166666666667,599.8333333333334,69.83333333333333
47.75,21141,60.24029211983196,5643.333333333333,62.5,63.16666666666666
47.29,20525,59.9894683932119,5788.666666666667,-334.6666666666667,61.833333333333336
46.91,20295,57.95583013550308,5817.5,-758.1666666666666,38.0
45.93,20245,57.081880629642335,5677.0,-834.6666666666666,38.0
45.84,20463,57.14218129060745,5769.333333333333,-788.6666666666666,38.0
46.95,21000,56.97905283733243,5864.333333333333,-639.0,45.16666666666666
48.4,21082,58.30493156770088,5832.333333333333,-304.1666666666667,72.16666666666667
49.36,22327,61.219310059049,5719.333333333333,242.3333333333333,729.5
49.82,23546,62.67500724167897,5483.666666666667,570.1666666666666,1636.6666666666667
50.15,24148,63.89511282159427,5156.833333333333,395.3333333333333,2260.5
50.28,24500,63.01475346188689,4525.166666666667,421.0,2659.6666666666665
51.62,24894,62.63851836650934,4126.833333333333,671.1666666666666,2874.833333333333
50.14,24703,63.33085374604199,3891.0,584.1666666666666,2910.5
48.6,23786,65.23881416415043,3915.3333333333335,327.3333333333333,2780.333333333333
47.89,23214,65.35849320823414,3981.1666666666665,161.83333333333334,2455.333333333333
47.57,23066,62.995634586330056,4438.166666666667,-281.3333333333333,1938.6666666666667
48.99,23418,61.32310863403984,4888.0,209.8333333333333,1100.3333333333333
59.52,24537,58.40523039384365,5257.833333333333,1903.6666666666667,213.5
61.17,27384,59.16051916193442,5744.0,3226.1666666666665,68.5
59.47,27903,58.51663946640176,5827.333333333333,3095.0,45.333333333333336
57.63,26554,57.77320230853221,5792.833333333333,2113.0,40.0
50.65,24766,58.12684563758389,5689.666666666667,1236.3333333333333,40.0
50.85,23044,57.96455661757203,5629.166666666667,1109.8333333333333,40.0
46.48,21789,59.34012066365008,5478.5,243.5,30.0
45.89,21109,58.90750261755559,5173.833333333333,23.666666666666668,30.0
45.42,20829,56.53839511406277,4807.0,-144.0,30.0
45.32,20754,54.551367447692186,4486.833333333333,-237.66666666666663,30.0
47.96,21338,53.624711709327386,4066.6666666666665,392.8333333333333,30.0
58.35,23977,51.34184070588081,3571.0,2142.833333333333,30.0
61.86,28116,51.63423881933542,3307.6666666666665,4479.333333333333,38.0
66.59,29879,49.85852696561776,3168.6666666666665,4884.0,79.83333333333333
67.87,30685,49.52650828351482,2730.333333333333,4996.0,824.0
67.74,31303,50.52274468685728,2327.5,4790.166666666667,1784.0
66.93,31561,51.12671344085492,2321.6666666666665,3970.3333333333335,2418.833333333333
65.9,31840,51.761276931909066,2086.833333333333,3808.5,2775.333333333333
66.24,31768,51.982693251260095,1999.8333333333333,3453.6666666666665,2949.833333333333
65.03,30654,51.586199148171225,2029.0,2718.333333333333,2938.6666666666665
61.63,29962,51.34149056756538,2072.1666666666665,2812.0,2821.833333333333
62.43,29826,50.797823840496015,2027.8333333333333,2927.0,2497.6666666666665
64.66,29790,49.55617128463476,2149.5,3030.6666666666665,1951.1666666666667
67.6,29672,48.41086732514012,2165.833333333333,3761.3333333333335,1099.6666666666667
72.79,30373,47.18601611739357,2205.1666666666665,4859.666666666667,182.5
76.54,32906,47.95743628285749,2264.1666666666665,6552.166666666667,49.16666666666666
74.57,31721,47.96594641482218,2103.1666666666665,6495.0,32.833333333333336
67.44,28507,46.05956592913344,2062.6666666666665,4770.833333333333,29.666666666666668
63.71,25998,44.505398307557634,1993.8333333333333,3090.1666666666665,29.5
63.37,24723,46.23967947877858,2076.1666666666665,2717.0,27.33333333333333
58.66,23323,46.22480494148245,2236.5,1593.8333333333333,26.83333333333333
55.06,22663,46.77414661118063,2518.5,705.3333333333334,26.83333333333333
51.14,22247,47.27169270332983,2728.5,448.5,26.83333333333333
51.33,22182,47.28425151322194,3024.5,264.1666666666667,27.0
56.46,22554,47.15166529805565,3377.1666666666665,437.5,26.33333333333333
64.02,24691,49.25668374106341,3626.8333333333335,2349.833333333333,26.666666666666668
64.72,28298,47.90976867806384,3513.833333333333,3170.0,34.5
67.87,29736,48.46671970299655,3352.0,4323.666666666667,90.83333333333331
68.71,30488,49.47487486052963,2726.6666666666665,5008.833333333333,906.5
68.23,30820,50.35267417505237,2081.6666666666665,5111.333333333333,1834.0
67.54,31029,51.059258032138295,1983.8333333333333,4752.333333333333,2330.6666666666665
67.62,31382,51.19452443312544,2181.6666666666665,4258.0,2679.0
67.43,31182,51.81272220620736,2595.6666666666665,3822.0,2924.333333333333
64.61,30128,51.70095613130805,2963.6666666666665,2971.6666666666665,2978.6666666666665
63.12,29508,51.5485024318629,3080.1666666666665,2354.5,2798.833333333333
62.28,29366,51.027131491856544,3347.333333333333,2065.6666666666665,2407.6666666666665
63.42,29408,50.56167894421478,3475.1666666666665,2206.833333333333,1842.1666666666667
64.2,29208,49.05548240333233,3481.0,2488.5,970.1666666666666
66.09,29992,48.94681896339966,3709.8333333333335,3772.8333333333335,162.33333333333334
69.97,32305,49.85791516495703,3652.6666666666665,5180.166666666667,67.5
68.66,31475,48.58372504731091,3876.1666666666665,4293.333333333333,34.5
63.38,28581,47.87384483835959,4240.666666666667,2667.333333333333,27.33333333333333
60.98,26067,49.05909096235192,4856.5,1558.6666666666667,27.0
56.65,24797,51.9880361617452,5691.333333333333,924.8333333333334,27.0
53.26,23527,53.965932444870326,5889.5,896.1666666666666,27.0
51.13,22612,54.329551999275225,5830.0,679.6666666666666,27.0
48.92,22326,51.523794612771695,5807.0,-676.5,27.0
48.7,22048,50.664906551796015,5449.666666666667,-780.3333333333334,27.0
50.61,20968,51.59653347482416,5006.333333333333,152.5,27.0
52.89,20869,52.37724187115349,4839.333333333333,899.6666666666666,27.0
55.72,21897,52.012877147014095,4678.0,999.1666666666666,35.333333333333336
55.2,21747,50.42941579858277,4450.5,911.3333333333334,48.66666666666666
58.47,23133,50.794081213831866,4567.333333333333,1471.8333333333333,241.16666666666663
59.06,24222,51.76560500703463,4671.0,2257.0,513.6666666666666
59.93,25124,52.594584342121415,4874.666666666667,2600.833333333333,739.5
59.98,25499,51.76037575191584,4631.5,2814.5,797.8333333333334
60.32,25789,52.42132724604598,4683.666666666667,3117.5,817.6666666666666
60.39,25120,51.72949260452657,4480.833333333333,2903.833333333333,701.1666666666666
58.57,24905,49.73167619347283,4166.666666666667,2036.1666666666667,563.0
58.58,24226,48.14604728922856,3899.8333333333335,1648.0,432.5
58.75,23830,47.06923564517479,3466.333333333333,1895.6666666666667,297.8333333333333
60.47,24096,48.09097857501135,3280.333333333333,2567.6666666666665,116.0
62.01,25412,50.15487442383873,3149.6666666666665,4048.8333333333335,49.5
71.08,28037,50.89718013694937,3018.5,5209.166666666667,43.833333333333336
71.01,28579,50.47086999869956,3017.1666666666665,5017.666666666667,31.33333333333333
66.3,26585,49.2583227030017,2775.5,4281.0,29.0
61.34,24445,46.59659327464385,2514.333333333333,2875.6666666666665,26.83333333333333
61.8,22903,44.51009940778341,2131.5,1595.0,26.5
56.71,21767,43.46594105073687,1886.8333333333333,915.5,26.0
52.38,21060,42.90480136060355,1906.0,430.6666666666667,26.166666666666668
48.94,20813,43.21979970000454,1747.3333333333333,260.1666666666667,26.0
49.0,20834,42.16253569041978,1520.5,243.16666666666663,26.0
54.37,21396,43.8141041721916,1612.3333333333333,1092.0,26.0
63.13,23962,45.27563897567096,1814.0,2971.6666666666665,26.0
66.44,27838,42.02624296048781,1713.8333333333333,3111.6666666666665,36.0
68.14,29862,40.87551716705482,1740.6666666666667,3695.6666666666665,39.16666666666666
68.54,30206,40.71179985553877,1619.1666666666667,4157.333333333333,168.33333333333334
69.07,30661,41.91104244512343,1581.5,4591.166666666667,487.3333333333333
69.56,31176,42.639040348964016,1472.5,4596.5,886.5
69.55,31517,43.224346416266975,1474.8333333333333,4664.166666666667,1149.3333333333333
69.8,31376,43.48258463938382,1933.3333333333333,3939.3333333333335,1291.5
67.96,30001,45.043641680945896,2497.5,3224.6666666666665,1322.8333333333333
65.9,29389,45.94929606202816,3039.6666666666665,2743.1666666666665,1323.0
64.54,29199,46.930973053815805,3578.1666666666665,2590.0,1218.3333333333333
65.15,29386,45.768941778526894,3626.5,2486.6666666666665,910.8333333333334
65.04,29427,45.13113186433091,3771.1666666666665,2627.333333333333,423.8333333333333
69.24,30181,43.86810576687974,3768.8333333333335,3076.0,85.33333333333333
72.29,32260,44.27190422100485,3766.1666666666665,4057.1666666666665,41.0
72.3,31477,44.36759810941723,3993.6666666666665,3589.5,26.33333333333333
66.59,28498,45.04369751490417,4137.333333333333,2394.1666666666665,23.0
62.72,25847,47.62516630089944,4291.833333333333,2163.833333333333,23.0
62.74,24278,50.77747529002036,4587.5,1715.8333333333333,22.666666666666668
55.78,22908,49.71676858706147,4645.5,730.6666666666666,21.0
51.9,22086,51.3544641727749,4908.166666666667,452.8333333333333,21.0
49.41,21672,52.350803142220656,5363.333333333333,-138.16666666666666,21.0
48.29,21499,52.35699059999301,5713.333333333333,-468.8333333333333,21.0
51.31,21934,50.87565557989776,6018.833333333333,-335.1666666666667,21.0
60.14,24153,53.35656213704994,6208.166666666667,1266.8333333333333,21.0
63.98,27640,52.09487097480095,6208.5,2189.5,31.83333333333333
66.09,29623,51.30532407773438,6318.166666666667,2826.1666666666665,42.5
67.32,30223,51.80985675046247,6001.833333333333,3576.5,347.6666666666667
67.31,30697,53.00400270466357,5822.333333333333,4075.0,941.0
66.59,30920,53.65694405192325,5773.333333333333,3684.5,1553.5
66.84,31235,54.727414710332376,5891.333333333333,3272.1666666666665,1954.8333333333333
66.14,30768,55.11407631059924,5925.333333333333,3026.6666666666665,2218.0
64.43,29606,55.06198189589888,5918.166666666667,1991.8333333333333,2298.6666666666665
60.69,28695,54.86319111715574,5656.166666666667,1593.1666666666667,2208.833333333333
60.02,28370,54.30000156430057,5447.833333333333,1575.3333333333333,2081.333333333333
60.84,28373,54.37017245309626,5393.333333333333,1466.5,1783.6666666666667
64.62,28470,52.2428054827743,5134.5,1546.8333333333333,970.3333333333334
69.45,29635,49.356106523736266,4649.833333333333,2537.1666666666665,155.33333333333334
72.74,31571,50.58782340435248,4618.5,4666.333333333333,55.833333333333336
68.84,30596,50.3117107324403,5067.0,3384.1666666666665,35.0
64.65,27650,49.92524252715029,5161.666666666667,1934.8333333333333,31.0
60.91,25588,51.38571607882516,5007.0,1403.8333333333333,24.33333333333333
56.86,24218,53.575248853672,4980.833333333333,924.5,21.0
52.98,22935,55.587763304370455,4767.5,885.6666666666666,20.166666666666668
50.34,21880,54.9060510892572,4708.5,125.66666666666669,19.0
49.65,21226,51.81079363157576,4881.833333333333,-641.1666666666666,19.0
48.32,20999,51.74559701776408,4946.5,-758.3333333333334,19.0
47.38,20879,52.47470835027113,5001.666666666667,-733.6666666666666,18.5
50.34,21457,58.18267762908088,5244.833333333333,133.83333333333334,18.83333333333333
53.21,22736,56.48392484040515,5280.0,592.8333333333334,28.166666666666668
53.86,23755,56.95579866252184,5381.166666666667,953.6666666666666,68.16666666666667
54.81,25269,56.50538700508956,5137.333333333333,1118.6666666666667,864.8333333333334
55.02,26651,57.98128791937111,4615.166666666667,1835.5,1791.5
52.22,27223,62.567953956975785,4480.666666666667,1837.5,2431.833333333333
51.18,27012,64.39881666848531,4554.333333333333,1438.5,2896.333333333333
50.56,27122,61.5421164201652,4444.166666666667,520.5,3046.1666666666665
50.05,26508,61.976964391046536,4252.166666666667,524.0,3049.5
46.72,25360,61.39919592327981,4574.333333333333,-370.8333333333333,2891.333333333333
47.45,24562,61.82630331289305,5154.666666666667,-836.8333333333334,2520.333333333333
52.25,24224,65.27747414723983,5820.166666666667,-285.5,1961.8333333333333
58.71,24555,63.16540324620164,5879.5,649.6666666666666,976.8333333333334
64.58,25934,62.32233330456972,5868.166666666667,2858.6666666666665,138.5
62.05,28500,60.11153421244388,6036.333333333333,3320.0,57.833333333333336
61.9,28000,58.018795527797785,6087.666666666667,2652.333333333333,40.66666666666666
57.44,26087,57.08883849963897,6120.0,1298.1666666666667,36.66666666666666
54.64,24211,58.873025865978896,5913.833333333333,1020.6666666666666,36.0
50.38,22778,59.06101305239876,5949.5,234.16666666666663,36.0
48.33,21368,59.68088796392647,5866.5,-156.33333333333334,35.666666666666664
47.34,20564,55.60260815792976,5505.833333333333,-827.8333333333334,35.666666666666664
46.64,19941,53.40432397547596,5333.5,-1182.5,35.833333333333336
46.1,19648,53.34681528917993,5059.333333333333,-1134.5,35.833333333333336
46.28,19636,55.55583118343587,4733.666666666667,-706.1666666666666,35.5
47.06,20009,55.45477034715923,4433.833333333333,-401.0,36.0
47.88,20609,54.74774463016763,4291.166666666667,-164.0,45.16666666666666
48.8,21014,53.88521286555275,4307.5,-252.8333333333333,67.5
51.74,22122,55.916595058667866,4346.166666666667,166.33333333333334,515.8333333333334
52.48,23505,56.34443116820679,3894.8333333333335,900.8333333333334,1207.6666666666667
50.84,24136,56.34768509930817,3593.1666666666665,704.0,1776.6666666666667
50.72,24477,58.74927462024236,3751.5,575.0,2125.1666666666665
50.96,24810,60.18468444107945,4081.1666666666665,508.8333333333333,2273.0
51.23,24584,59.504177472441,4108.0,141.0,2216.5
50.47,23625,60.861489600022686,3711.3333333333335,157.83333333333334,2185.833333333333
50.64,22855,60.24494528589028,3273.833333333333,335.8333333333333,1896.8333333333333
50.64,22528,57.15592637318403,2771.6666666666665,512.5,1314.5
59.38,23049,55.39790429669314,2326.6666666666665,1688.0,580.8333333333334
66.65,24545,57.04040839711856,2070.6666666666665,4770.666666666667,96.16666666666669
69.75,27091,56.23312385003226,2076.5,5988.666666666667,63.0
69.06,27388,51.90791380523959,2044.1666666666667,5051.166666666667,47.833333333333336
66.45,26046,50.97933827481469,1954.3333333333333,4116.833333333333,44.16666666666666
